area,Latitude,Longitude,Year,Outbreak,Source,File Name,Study
"côte-nord region, quebec",50.2109579,-66.3790642,1977,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1978,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1979,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1980,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1981,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1982,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1983,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1984,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1985,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1986,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1987,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1988,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1989,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1990,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1991,1,No identified sources,s10340-014-0629-8.pdf,
"côte-nord region, quebec",50.2109579,-66.3790642,1992,1,No identified sources,s10340-014-0629-8.pdf,
