area,Latitude,Longitude,Year,Outbreak,Source,File Name,Study
"maine, usa",45.657728,-68.709869,1974,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1975,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1976,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1977,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1978,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1979,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1980,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1981,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1982,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1983,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1984,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1985,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1986,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1987,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1988,1,No identified sources,cjfr-2017-0012.pdf,
"maine, usa",45.657728,-68.709869,1989,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1970,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1971,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1972,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1973,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1974,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1975,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1976,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1977,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1978,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1979,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1980,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1981,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1982,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1983,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1984,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1985,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1986,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1987,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1988,1,No identified sources,cjfr-2017-0012.pdf,
"new brunswick, canada",47.032695,-65.494995,1989,1,No identified sources,cjfr-2017-0012.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1972,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1972,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1973,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1973,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1974,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1974,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1975,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1975,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1976,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1976,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1977,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1978,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1979,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1980,1,aerial defoliation survey,cjfr-2019-0076.pdf,
"aubinadong, gogama, and gowganda, ontario, canada",47.6736705,-81.7250895,1981,1,aerial defoliation survey,cjfr-2019-0076.pdf,
