area,Latitude,Longitude,Year,Outbreak,Source,File Name,Study
"eastern quebec, canada",54.8005133,-66.820626,1996,1,dendrochronological samples from tree cores,Berguet et al. 2021 spatiotemp dyn 20th cent sbw.pdf,
"eastern quebec, canada",54.8005133,-66.820626,1997,1,dendrochronological samples from tree cores,Berguet et al. 2021 spatiotemp dyn 20th cent sbw.pdf,
"eastern quebec, canada",54.8005133,-66.820626,1998,1,dendrochronological samples from tree cores,Berguet et al. 2021 spatiotemp dyn 20th cent sbw.pdf,
"eastern quebec, canada",54.8005133,-66.820626,1999,1,dendrochronological samples from tree cores,Berguet et al. 2021 spatiotemp dyn 20th cent sbw.pdf,
"northwestern ontario, canada (centered around sioux lookout area)",50.11345465,-92.19624322619077,1862,1,dendrochronological samples from tree cores | survey from insect laboratory,Blais 1954.pdf,6.0
"northwestern ontario, canada (centered around sioux lookout area)",50.11345465,-92.19624322619077,1863,1,dendrochronological samples from tree cores | survey from insect laboratory,Blais 1954.pdf,6.0
"northwestern ontario, canada (centered around sioux lookout area)",50.11345465,-92.19624322619077,1864,1,dendrochronological samples from tree cores | survey from insect laboratory,Blais 1954.pdf,6.0
"northwestern ontario, canada (centered around sioux lookout area)",50.11345465,-92.19624322619077,1865,1,dendrochronological samples from tree cores | survey from insect laboratory,Blais 1954.pdf,6.0
"northwestern ontario, canada (centered around sioux lookout area)",50.11345465,-92.19624322619077,1866,1,dendrochronological samples from tree cores | survey from insect laboratory,Blais 1954.pdf,6.0
"northwestern ontario, canada (centered around sioux lookout area)",50.11345465,-92.19624322619077,1867,1,dendrochronological samples from tree cores | survey from insect laboratory,Blais 1954.pdf,6.0
"northwestern ontario, canada (centered around sioux lookout area)",50.11345465,-92.19624322619077,1868,1,dendrochronological samples from tree cores | survey from insect laboratory,Blais 1954.pdf,6.0
"ottawa river valley, quebec, canada",45.4277659,-75.710976,1783,2,dendrochronological samples from tree cores,Blais 1981.pdf,7.0
"ottawa river valley, quebec, canada",45.4277659,-75.710976,1910,1,dendrochronological samples from tree cores,Blais 1981.pdf,7.0
"ottawa river valley, quebec, canada",45.4277659,-75.710976,1940,1,dendrochronological samples from tree cores,Blais 1981.pdf,7.0
"ottawa river valley, quebec, canada",45.4277659,-75.710976,1967,1,dendrochronological samples from tree cores,Blais 1981.pdf,7.0
"province of québec, canada",48.1023356,-77.7875715,1989,1,pheromone traps,Bouchard et al. 2018 -1.pdf,1.0
"province of québec, canada",48.1023356,-77.7875715,1991,1,pheromone traps,Bouchard et al. 2018 -1.pdf,1.0
"province of québec, canada",48.1023356,-77.7875715,1996,1,pheromone traps,Bouchard et al. 2018 -1.pdf,1.0
"province of québec, canada",48.1023356,-77.7875715,2006,1,pheromone traps,Bouchard et al. 2018 -1.pdf,1.0
"province of québec, canada",48.1023356,-77.7875715,2011,1,pheromone traps,Bouchard et al. 2018 -1.pdf,1.0
"southern quebec, canada",45.5031824,-73.5698065,1564,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1565,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1566,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1567,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1568,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1569,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1570,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1571,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1572,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1573,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1574,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1575,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1576,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1577,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1578,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1606,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1607,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1608,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1609,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1610,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1611,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1612,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1613,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1614,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1615,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1616,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1617,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1618,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1619,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1630,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1631,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1632,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1633,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1634,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1635,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1636,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1637,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1638,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1647,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1648,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1649,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1650,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1651,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1652,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1653,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1654,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1655,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1656,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1657,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1658,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1659,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1660,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1661,2,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1664,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1665,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1666,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1667,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1668,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1669,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1670,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1706,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1707,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1708,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1709,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1710,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1711,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1712,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1713,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1714,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1715,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1716,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1717,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1754,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1755,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1756,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1757,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1758,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1759,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1760,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1761,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1762,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1763,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1764,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1765,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1807,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1808,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1809,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1810,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1811,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1812,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1813,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1814,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1815,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1816,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1817,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1872,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1873,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1874,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1875,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1876,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1877,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1878,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1879,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1880,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1881,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1882,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1883,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1884,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1885,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1886,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1887,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1888,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1889,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1890,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1891,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1892,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1893,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1894,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1895,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1896,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1897,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1898,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1899,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1900,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1901,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1902,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1903,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1915,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1916,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1917,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1918,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1919,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1920,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1921,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
"southern quebec, canada",45.5031824,-73.5698065,1922,1,dendrochronological samples from historical buildings,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf,2.0
