area,Latitude,Longitude,Year,Outbreak,Source,File Name,Study
"state of maine, usa",45.657728,-68.709869,1988,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,1989,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,1990,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,1991,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,1992,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,1993,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,1994,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,1995,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,1996,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,1997,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,1998,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,1999,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2000,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2001,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2002,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2003,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2004,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2005,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2006,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2007,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2008,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2009,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2010,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2011,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2012,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2013,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2014,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"state of maine, usa",45.657728,-68.709869,2015,1,No identified sources,__-ground carbon stock in merchantable trees not reduced between cycles of spruce budworm outbreaks due to changing species composition in spruce-fir forests of__.pdf,
"sault ste. marie, ontario, canada",46.52391,-84.320068,1994,1,No identified sources,__applications of neem seed extract for control of spruce budworm_ Choristoneura fumiferana _Clem.__Lepidoptera_ Tortricidae__ infesting black and white spruce seed__.pdf,
"sault ste. marie, ontario, canada",46.52391,-84.320068,1995,1,No identified sources,__applications of neem seed extract for control of spruce budworm_ Choristoneura fumiferana _Clem.__Lepidoptera_ Tortricidae__ infesting black and white spruce seed__.pdf,
"new brunswick, canada",47.032695,-65.494995,2002,1,dendrochronological samples from tree cores | aerial defoliation survey,__of physiologically active arthropod secretions. IV. Topography of the sex pheromone producing gland of the eastern spruce budworm_ Choristoneura fumiferana _Clem__.pdf,
"lake laflamme, located 70 km north of québec city, canada",46.8137431,-71.2084061,1976,1,dendrochronological samples from tree cores | aerial defoliation survey,2009057.pdf,
"lake laflamme, located 70 km north of québec city, canada",46.8137431,-71.2084061,1977,1,dendrochronological samples from tree cores | aerial defoliation survey,2009057.pdf,
"lake laflamme, located 70 km north of québec city, canada",46.8137431,-71.2084061,1978,1,dendrochronological samples from tree cores | aerial defoliation survey,2009057.pdf,
"lake laflamme, located 70 km north of québec city, canada",46.8137431,-71.2084061,1979,1,dendrochronological samples from tree cores | aerial defoliation survey,2009057.pdf,
"lake laflamme, located 70 km north of québec city, canada",46.8137431,-71.2084061,1980,1,dendrochronological samples from tree cores | aerial defoliation survey,2009057.pdf,
"lake laflamme, located 70 km north of québec city, canada",46.8137431,-71.2084061,1981,1,dendrochronological samples from tree cores | aerial defoliation survey,2009057.pdf,
"lake laflamme, located 70 km north of québec city, canada",46.8137431,-71.2084061,1982,1,dendrochronological samples from tree cores | aerial defoliation survey,2009057.pdf,
"lake laflamme, located 70 km north of québec city, canada",46.8137431,-71.2084061,1983,1,dendrochronological samples from tree cores | aerial defoliation survey,2009057.pdf,
"lake laflamme, located 70 km north of québec city, canada",46.8137431,-71.2084061,1984,1,dendrochronological samples from tree cores | aerial defoliation survey,2009057.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1941,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1942,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1943,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1944,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1945,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1946,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1947,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1948,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1949,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1950,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1951,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1952,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1953,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1954,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1955,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1956,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1957,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1958,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1959,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1960,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1961,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1962,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1963,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1964,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1965,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1966,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1967,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1968,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1969,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1970,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1971,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1972,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1973,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1974,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1975,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1976,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1977,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1978,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1979,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1980,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1981,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1982,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1983,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1984,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1985,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1986,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1987,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1988,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1989,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1990,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1991,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1992,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1993,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1994,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1995,1,aerial defoliation survey,A_1020299422491.pdf,
"ontario, canada (between 45° and 52°n latitude)",48.477473,-81.330414,1996,1,aerial defoliation survey,A_1020299422491.pdf,
"west hill, ontario, canada",49.809661,-88.4811791,1954,1,No identified sources,BF00377081.pdf,
"west hill, ontario, canada",49.809661,-88.4811791,1955,1,No identified sources,BF00377081.pdf,
"west hill, ontario, canada",49.809661,-88.4811791,1956,1,No identified sources,BF00377081.pdf,
"west hill, ontario, canada",49.809661,-88.4811791,1957,1,No identified sources,BF00377081.pdf,
"west hill, ontario, canada",49.809661,-88.4811791,1958,1,No identified sources,BF00377081.pdf,
"boreal shield ecozone, canada",48.477473,-81.330414,1992,1,aerial defoliation survey | survey from insect laboratory,BF01182821.pdf,
central alberta and the mackenzie valley in the northwest territories,55.2810741,-114.7717876,1969,0,No identified sources,BF01182854.pdf,
"new brunswick, canada",47.032695,-65.494995,1973,1,No identified sources,BF02184467.pdf,
"new brunswick, canada",47.032695,-65.494995,1974,1,No identified sources,BF02184467.pdf,
"new brunswick, canada",47.032695,-65.494995,1975,1,No identified sources,BF02184467.pdf,
"new brunswick, canada",47.032695,-65.494995,1976,1,No identified sources,BF02184467.pdf,
"new brunswick, canada",47.032695,-65.494995,1976,1,No identified sources,BF02184467.pdf,
canada,48.477473,-81.330414,1950,2,No identified sources,s004420000412.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1970,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1971,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1972,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1973,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1974,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1975,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1976,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1977,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1978,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1979,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1980,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1981,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1982,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1983,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1984,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1985,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1986,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"abitibi region of northwestern quebec, canada",48.1023356,-77.7875715,1987,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1970,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1971,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1972,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1973,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1974,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1975,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1976,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1977,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1978,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1979,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1980,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1981,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1982,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1983,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1984,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1985,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1986,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
"forest surrounding lake duparquet, abitibi region of northwestern quebec, canada",48.5026134,-79.2224096,1987,1,dendrochronological samples from tree cores | pheromone traps | survey from insect laboratory,s004420050441.pdf,
